DEPARTURE_ARRIVAL_DURATION,ARRIVAL_DEPARTURE_DURATION,STOPOVERS,VESSEL_TYPE,HULL_MATERIAL,VESSEL_LENGTH,VESSEL_BEAN,VESSEL_DRAFT,VESSEL_DEPTH,MOTOR_POWER,SPEED,NUM_PROPELLERS,NUM_GENERATORS,TPB,LIGHT_DISPLACEMENT,CREW,PASS_CAPACITY,LOAD_CAPACITY,FUEL_CONSUMPTION
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,5.25,1.8,1.9,180.0,26.0,1,1.0,120.0,20.0,4,90.0,110.0,400.0
210.0,210.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.5,5.4,1.0,1.8,357.0,12.0,1,1.0,55.0,11.0,3,85.0,45.0,200.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,6.1,1.7,2.1,2000.0,22.0,2,2.0,145.0,28.0,4,72.0,152.0,10000.0
780.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,5.5,1.5,2.5,160.0,12.0,1,1.0,54.0,10.0,3,40.0,40.0,650.0
1800.0,1800.0,3,PASSENGER/GENERAL_LOAD,WOOD,22.7,5.8,1.6,2.3,290.0,11.0,1,1.0,41.0,9.0,5,100.0,35.0,8000.0
150.0,150.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,4.5,1.2,1.9,114.0,12.0,1,1.0,18.0,4.0,2,32.0,16.0,360.0
150.0,150.0,0,FERRY_BOAT,NAVAL_STEEL,66.0,12.0,2.2,4.75,700.0,12.0,2,2.0,900.0,165.0,6,446.0,790.0,1200.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,15.0,3.6,1.5,2.1,460.0,25.0,1,0.0,,,2,50.0,0.0,300.0
48.0,48.0,0,PASSENGERS,WOOD,16.9,3.6,0.75,1.0,125.0,12.0,1,1.0,23.0,6.0,3,66.0,0.0,40.0
420.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.5,5.4,1.3,1.6,190.0,12.0,2,1.0,52.0,10.0,6,100.0,40.0,16.0
150.0,150.0,0,PASSENGERS,WOOD,10.0,2.5,0.8,1.0,350.0,12.0,1,0.0,15.0,5.0,2,10.0,0.0,24.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,5.0,1.2,2.0,160.0,11.0,1,1.0,15.0,4.0,2,38.0,15.0,120.0
900.0,900.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,42.0,8.8,2.12,2.5,550.0,16.0,2,2.0,550.0,100.0,10,439.0,460.0,6000.0
240.0,240.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,42.0,8.8,2.4,2.6,250.0,17.0,1,1.0,400.0,75.0,6,439.0,350.0,1800.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.8,1.8,2.2,270.0,10.0,1,2.0,40.0,10.0,4,57.0,35.0,500.0
1080.0,1080.0,1,OTHER,WOOD,23.0,5.0,2.2,3.0,114.0,12.0,1,1.0,80.0,10.0,4,15.0,70.0,400.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,23.4,6.65,1.55,2.5,270.0,25.0,1,2.0,93.0,20.0,3,123.0,80.0,500.0
150.0,150.0,0,MOTORBOAT,ALUMINIUM,22.0,5.5,2.5,3.3,240.0,23.0,1,1.0,90.0,20.0,8,93.0,70.0,180.0
2520.0,2160.0,2,FERRY_BOAT,NAVAL_STEEL,41.0,10.3,1.6,1.6,400.0,18.0,2,2.0,400.0,75.0,8,249.0,350.0,4500.0
1440.0,900.0,2,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.5,2.0,3.0,377.0,17.0,1,1.0,120.0,22.0,4,90.0,90.0,1000.0
270.0,270.0,1,MOTORBOAT,ALUMINIUM,18.8,3.6,0.9,0.8,270.0,23.0,1,1.0,20.0,6.0,2,59.0,14.0,1600.0
48.0,48.0,0,PASSENGERS,WOOD,14.0,3.1,1.2,1.5,200.0,16.0,1,1.0,20.0,5.0,2,80.0,0.0,100.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,4.3,1.6,2.4,200.0,15.0,1,2.0,,,4,90.0,47.0,600.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,24.0,7.0,1.4,1.8,400.0,20.0,1,1.0,,,5,72.0,0.0,600.0
150.0,150.0,0,MOTORBOAT,ALUMINIUM,12.7,2.6,0.63,1.0,500.0,25.0,1,1.0,,,3,43.0,0.0,240.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,1.2,1.9,940.0,13.0,2,1.0,100.0,18.0,4,88.0,80.0,600.0
420.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.0,5.3,1.8,2.8,200.0,10.0,2,2.0,32.0,6.0,3,65.0,25.0,550.0
300.0,300.0,0,FERRY_BOAT,NAVAL_STEEL,41.0,9.0,1.8,2.0,420.0,12.0,2,2.0,360.0,72.0,4,315.0,298.0,1000.0
30.0,30.0,0,PASSENGERS,WOOD,12.0,2.65,0.75,1.0,170.0,12.0,2,1.0,12.0,5.0,2,40.0,8.0,10.0
2280.0,1800.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,36.0,7.2,1.96,2.4,550.0,14.0,1,2.0,120.0,20.0,7,255.0,105.0,4000.0
48.0,48.0,0,PASSENGER/GENERAL_LOAD,WOOD,12.35,2.48,0.65,0.86,170.0,14.0,1,0.0,22.0,7.0,2,46.0,0.0,40.0
420.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,19.0,5.0,1.3,2.0,140.0,15.0,2,1.0,29.0,6.0,3,50.0,25.0,840.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,4.1,1.0,1.6,380.0,30.0,1,0.0,,,2,55.0,0.0,300.0
840.0,840.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,36.5,7.2,2.0,2.35,600.0,10.0,1,2.0,230.0,45.0,8,301.0,190.0,2200.0
6300.0,5760.0,10,FERRY_BOAT,NAVAL_STEEL,64.2,12.0,2.15,2.6,800.0,12.0,2,3.0,604.0,120.0,8,763.0,580.0,21000.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.75,4.42,1.0,1.33,750.0,15.0,1,1.0,23.0,4.0,5,36.0,20.0,440.0
480.0,480.0,3,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,1.2,1.4,280.0,15.0,1,1.0,20.0,4.0,3,45.0,20.0,320.0
2160.0,2160.0,2,PASSENGER/GENERAL_LOAD,WOOD,38.0,8.3,2.7,2.9,480.0,18.0,1,1.0,220.0,41.0,5,260.0,180.0,4000.0
720.0,720.0,1,FERRY_BOAT,NAVAL_STEEL,42.0,10.0,1.6,1.9,315.0,12.0,2,2.0,200.0,35.0,6,320.0,180.0,2600.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,4.0,0.9,1.3,200.0,14.0,2,1.0,12.0,4.0,3,40.0,10.0,500.0
600.0,600.0,4,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.0,1.5,2.8,373.0,10.0,2,2.0,700.0,145.0,6,105.0,615.0,1600.0
420.0,420.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,39.0,8.0,1.15,2.6,600.0,10.0,2,2.0,420.0,80.0,8,352.0,350.0,1000.0
2160.0,2160.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,39.0,8.0,2.2,4.0,600.0,17.0,2,2.0,185.0,40.0,8,290.0,156.0,9000.0
2880.0,1680.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,48.06,10.0,2.56,3.1,840.0,12.0,2,2.0,408.0,80.0,8,650.0,374.0,12000.0
720.0,720.0,0,FERRY_BOAT,NAVAL_STEEL,37.0,9.0,1.6,2.0,315.0,12.0,2,2.0,185.0,30.0,9,229.0,156.0,600.0
2400.0,2400.0,3,FERRY_BOAT,NAVAL_STEEL,36.0,9.0,1.4,1.7,315.0,12.0,2,2.0,178.0,32.0,9,228.0,150.0,5000.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,6.2,1.7,2.1,315.0,10.0,3,1.0,,,3,76.0,60.0,1200.0
870.0,870.0,1,FERRY_BOAT,NAVAL_STEEL,40.0,10.0,1.8,2.0,450.0,13.0,2,2.0,350.0,60.0,8,154.0,305.0,7000.0
900.0,900.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,33.0,8.0,2.0,3.0,450.0,16.0,2,2.0,210.0,40.0,6,203.0,180.0,8000.0
840.0,840.0,3,FERRY_BOAT,NAVAL_STEEL,49.0,12.0,2.8,2.8,600.0,12.0,2,2.0,1000.0,195.0,13,611.0,900.0,6000.0
2160.0,2160.0,3,FERRY_BOAT,NAVAL_STEEL,39.0,10.2,1.57,1.85,570.0,15.0,3,2.0,338.0,30.0,8,340.0,300.0,5000.0
2880.0,2880.0,1,PASSENGER/GENERAL_LOAD,WOOD,38.7,7.0,1.8,2.4,300.0,12.0,2,1.0,400.0,68.0,6,215.0,370.0,8000.0
1440.0,1440.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.5,7.1,1.66,2.1,315.0,14.0,1,2.0,130.0,24.0,4,116.0,100.0,3000.0
1440.0,1440.0,1,PASSENGERS,WOOD,25.65,6.85,1.46,2.15,315.0,15.0,1,1.0,51.0,12.0,4,86.0,40.0,2000.0
720.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,4.0,1.4,1.9,125.0,12.0,1,1.0,146.0,30.0,2,40.0,120.0,1400.0
180.0,180.0,0,FERRY_BOAT,NAVAL_STEEL,76.0,16.0,2.8,2.8,932.0,15.0,2,2.0,1410.0,250.0,5,1120.0,1240.0,800.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,30.0,7.2,2.1,2.73,373.0,13.0,1,2.0,120.0,25.0,6,180.0,100.0,300.0
900.0,900.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.3,1.9,2.8,290.0,12.0,1,2.0,95.0,18.0,6,90.0,90.0,650.0
1800.0,1800.0,3,FERRY_BOAT,NAVAL_STEEL,32.0,8.5,1.5,2.2,300.0,12.0,2,3.0,150.0,36.0,8,170.0,130.0,3000.0
270.0,270.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.1,0.9,1.2,160.0,10.0,1,1.0,,,3,28.0,25.0,155.0
2160.0,2160.0,1,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.4,1.6,1.8,240.0,11.0,1,1.0,92.0,22.0,5,124.0,75.0,4800.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,19.25,4.3,1.3,1.8,420.0,23.0,1,1.0,30.0,5.0,2,60.0,0.0,140.0
1560.0,1200.0,3,PASSENGER/GENERAL_LOAD,WOOD,25.0,5.97,1.74,2.1,220.0,15.0,1,2.0,84.0,18.0,8,100.0,70.0,2800.0
1680.0,1680.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,35.0,8.4,2.1,2.8,600.0,17.0,2,2.0,184.0,35.0,12,200.0,150.0,4000.0
1440.0,1440.0,0,PASSENGER/GENERAL_LOAD,WOOD,14.0,3.7,1.5,1.8,230.0,12.0,1,1.0,25.0,8.0,4,45.0,20.0,600.0
1440.0,720.0,2,PASSENGER/GENERAL_LOAD,WOOD,26.66,10.6,1.8,2.2,160.0,9.0,1,1.0,88.0,16.0,4,76.0,78.0,800.0
660.0,660.0,1,PASSENGER/GENERAL_LOAD,WOOD,28.0,7.0,1.7,2.2,420.0,9.0,2,1.0,95.0,20.0,5,92.0,70.0,1150.0
30.0,30.0,0,FLAT_BOTTOMED_BOAT,FIBER,8.0,1.8,0.6,1.0,200.0,40.0,1,1.0,,,1,18.0,8.0,80.0
1200.0,900.0,1,PASSENGER/GENERAL_LOAD,WOOD,22.0,7.0,1.9,2.8,160.0,10.0,1,2.0,48.0,8.0,4,70.0,40.0,1000.0
180.0,180.0,2,PASSENGER/GENERAL_LOAD,WOOD,17.7,4.5,0.8,1.1,610.0,15.0,1,1.0,18.0,5.0,3,30.0,15.0,100.0
900.0,900.0,1,PASSENGER/GENERAL_LOAD,WOOD,24.0,5.7,1.7,2.1,220.0,10.0,2,2.0,87.0,15.0,4,97.0,80.0,1200.0
900.0,900.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,5.7,1.7,2.1,220.0,10.0,2,2.0,90.0,17.0,4,97.0,80.0,1200.0
720.0,720.0,1,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.25,1.2,1.9,315.0,14.0,1,1.0,54.0,11.0,7,143.0,50.0,800.0
1440.0,1920.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,44.0,11.0,1.65,2.0,550.0,12.0,1,2.0,820.0,165.0,10,513.0,710.0,4600.0
360.0,360.0,0,FLAT_BOTTOMED_BOAT,WOOD,16.0,3.2,1.8,2.0,430.0,20.0,1,1.0,26.0,5.0,2,50.0,20.0,600.0
1080.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.15,6.3,1.5,2.3,306.0,12.0,1,2.0,98.0,20.0,5,95.0,80.0,1100.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.26,5.14,1.56,1.8,170.0,10.0,3,0.0,,,2,60.0,15.0,450.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,6.0,1.6,2.1,500.0,12.0,1,1.0,50.0,12.0,4,70.0,45.0,180.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,21.0,3.8,1.15,1.8,390.0,30.0,1,0.0,,,2,45.0,0.0,300.0
42.0,42.0,0,MOTORBOAT,ALUMINIUM,20.0,3.2,0.6,1.2,450.0,23.0,1,1.0,50.0,10.0,3,60.0,0.0,140.0
90.0,90.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,9.18,2.5,3.5,500.0,13.0,2,3.0,19.0,4.0,6,650.0,0.0,1600.0
42.0,42.0,0,PASSENGERS,WOOD,19.0,4.2,1.3,1.7,200.0,12.0,1,1.0,25.0,8.0,3,100.0,0.0,40.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.1,1.64,2.0,450.0,12.0,1,1.0,60.0,10.0,4,132.0,60.0,500.0
7440.0,7440.0,5,PASSENGER/GENERAL_LOAD,WOOD,33.0,9.5,2.8,3.4,315.0,15.0,1,1.0,270.0,50.0,6,175.0,230.0,14000.0
240.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.0,1.5,2.0,200.0,12.0,1,1.0,58.0,10.0,3,65.0,50.0,150.0
48.0,54.0,1,MOTORBOAT,NAVAL_STEEL,18.0,4.0,1.7,2.0,400.0,18.0,1,1.0,,,3,105.0,0.0,200.0
720.0,1380.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,8.0,2.0,2.5,477.0,13.0,1,2.0,96.0,18.0,6,105.0,80.0,700.0
4320.0,3000.0,2,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.2,1.72,2.08,640.0,12.0,2,1.0,348.0,65.0,10,100.0,300.0,6300.0
300.0,240.0,2,CATAMARAN,FIBER,18.0,6.0,1.2,1.3,1400.0,25.0,1,1.0,,,3,101.0,0.0,1600.0
720.0,720.0,0,MOTORBOAT,ALUMINIUM,24.0,3.65,0.8,1.65,600.0,24.0,1,1.0,54.0,10.0,3,94.0,40.0,1600.0
600.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,6.0,1.3,2.1,250.0,10.0,2,1.0,86.0,17.0,5,60.0,70.0,900.0
360.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,14.0,3.0,1.0,1.3,200.0,10.0,1,1.0,,,2,28.0,0.0,450.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,3.9,1.0,1.55,500.0,25.0,1,0.0,,,2,45.0,0.0,300.0
420.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.5,4.0,1.5,2.4,190.0,12.0,1,3.0,38.0,7.0,3,60.0,30.0,500.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,5.0,1.5,2.0,114.0,12.0,1,1.0,37.0,10.0,2,65.0,30.0,800.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,3.6,1.25,1.85,500.0,30.0,1,0.0,,,2,60.0,0.0,300.0
300.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,3.0,1.5,1.9,200.0,12.0,1,1.0,18.0,4.0,3,35.0,14.0,1000.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,3.7,1.1,14.0,350.0,12.0,1,1.0,,,2,30.0,15.0,80.0
1500.0,1200.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,20.5,5.65,1.99,2.25,170.0,15.0,1,2.0,50.0,8.0,4,85.0,39.0,1200.0
1320.0,1020.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,27.0,6.5,1.6,2.0,170.0,16.0,1,1.0,110.0,25.0,6,140.0,83.0,1000.0
1320.0,1020.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,30.0,8.0,1.35,1.7,280.0,18.0,1,1.0,77.0,18.0,7,215.0,60.0,1000.0
24.0,24.0,0,MOTORBOAT,ALUMINIUM,12.0,3.0,0.9,1.3,350.0,20.0,1,1.0,25.0,5.0,2,40.0,0.0,60.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,19.0,3.0,1.3,1.3,350.0,25.0,2,1.0,30.0,7.0,3,90.0,0.0,160.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,22.0,3.0,0.6,2.0,290.0,23.0,2,1.0,16.0,4.0,3,96.0,10.0,400.0
300.0,300.0,4,MOTORBOAT,ALUMINIUM,25.6,4.3,1.0,1.4,600.0,25.0,1,1.0,,,3,92.0,0.0,1400.0
78.0,78.0,0,MOTORBOAT,ALUMINIUM,21.0,3.0,0.6,0.9,240.0,25.0,1,0.0,,,3,90.0,0.0,400.0
300.0,210.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,3.2,1.2,1.8,114.0,12.0,2,1.0,18.0,4.0,2,30.0,15.0,120.0
2040.0,1440.0,0,PASSENGER/GENERAL_LOAD,WOOD,30.0,8.0,2.0,2.3,477.0,10.0,2,2.0,285.0,60.0,6,159.0,240.0,3000.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,29.0,7.0,1.0,1.5,360.0,12.0,1,1.0,55.0,12.0,5,60.0,50.0,200.0
600.0,600.0,1,PASSENGER/GENERAL_LOAD,WOOD,27.2,6.2,1.76,2.2,290.0,13.0,1,0.0,90.0,20.0,4,122.0,70.0,1800.0
180.0,180.0,0,MOTORBOAT,ALUMINIUM,25.4,2.7,1.0,1.2,1400.0,26.0,1,1.0,,,3,99.0,0.0,950.0
420.0,420.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,35.0,8.5,1.7,2.0,550.0,14.0,2,2.0,310.0,60.0,4,204.0,284.0,1200.0
300.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,28.99,7.25,1.3,2.3,420.0,10.0,2,2.0,160.0,35.0,7,130.0,100.0,800.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,31.8,6.9,1.6,1.9,315.0,15.0,1,2.0,140.0,25.0,4,195.0,120.0,400.0
7440.0,7440.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,7.0,1.8,1.9,360.0,13.0,2,3.0,400.0,80.0,5,135.0,330.0,14000.0
5760.0,4320.0,1,FERRY_BOAT,NAVAL_STEEL,27.8,6.37,2.86,3.61,600.0,14.0,2,1.0,150.0,25.0,6,93.0,125.0,7000.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.0,6.0,1.8,2.4,800.0,10.0,2,2.0,240.0,42.0,8,420.0,200.0,1600.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,23.0,4.1,1.3,1.9,350.0,22.0,1,1.0,38.0,8.0,3,90.0,0.0,1200.0
900.0,18.0,1,PASSENGER/GENERAL_LOAD,WOOD,30.0,6.4,1.6,2.0,600.0,14.0,2,2.0,87.0,18.0,6,161.0,60.0,1500.0
162.0,162.0,0,CATAMARAN,ALUMINIUM,20.0,4.2,1.0,1.32,260.0,25.0,1,1.0,29.0,6.0,5,94.0,0.0,800.0
2400.0,240.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.5,8.0,1.7,2.55,954.0,15.0,2,1.0,210.0,45.0,6,300.0,199.0,800.0
4080.0,2880.0,0,PASSENGER/GENERAL_LOAD,WOOD,35.0,10.0,2.2,3.0,480.0,15.0,2,3.0,260.0,45.0,4,300.0,200.0,6700.0
48.0,48.0,0,PASSENGERS,WOOD,16.14,2.94,0.9,1.2,190.0,14.0,1,0.0,55.0,11.0,3,43.0,0.0,40.0
1080.0,780.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.0,5.25,1.8,2.2,250.0,12.0,1,1.0,60.0,10.0,3,60.0,45.0,3300.0
1200.0,1320.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.7,5.6,1.2,1.68,240.0,12.0,1,2.0,44.0,7.0,4,75.0,36.0,1500.0
1200.0,1320.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.4,6.3,1.89,2.01,315.0,14.0,1,2.0,65.0,10.0,7,107.0,52.0,1600.0
240.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.8,1.9,2.4,180.0,12.0,2,1.0,60.0,15.0,4,50.0,50.0,500.0
4320.0,4320.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.5,5.5,1.66,2.1,362.0,15.0,2,2.0,40.0,7.0,6,79.0,30.0,4600.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,4.0,1.15,1.75,380.0,30.0,1,0.0,,,2,45.0,0.0,300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,4.1,1.2,1.8,460.0,30.0,1,0.0,,,2,50.0,0.0,300.0
8640.0,5760.0,3,PASSENGER/GENERAL_LOAD,WOOD,28.0,7.4,1.5,1.75,367.0,14.0,2,2.0,120.0,20.0,5,130.0,90.0,9000.0
900.0,900.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.5,6.75,1.5,2.2,250.0,12.0,2,1.0,40.0,6.0,4,40.0,30.0,800.0
7200.0,4320.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.5,9.0,1.97,2.5,500.0,12.0,1,2.0,680.0,130.0,8,200.0,500.0,12000.0
7200.0,4680.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,43.3,10.0,2.65,3.6,800.0,11.0,1,2.0,580.0,120.0,7,290.0,495.0,12900.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,4.0,1.0,1.55,500.0,27.0,1,0.0,,,2,60.0,0.0,300.0
3060.0,3060.0,3,FERRY_BOAT,NAVAL_STEEL,40.0,10.0,2.4,3.2,367.0,12.0,1,2.0,400.0,70.0,5,20.0,400.0,4600.0
120.0,120.0,0,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.0,2.0,2.4,315.0,10.0,2,1.0,96.0,14.0,5,107.0,80.0,320.0
108.0,108.0,1,PASSENGERS,ALUMINIUM,19.7,3.2,0.45,2.7,420.0,19.0,1,1.0,24.0,7.0,2,57.0,0.0,300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,3.8,1.5,2.1,420.0,25.0,1,0.0,,,2,65.0,0.0,300.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,29.0,8.0,2.07,2.5,410.0,13.0,1,1.0,93.0,18.0,8,116.0,77.0,2400.0
240.0,240.0,0,OTHER,WOOD,18.0,4.2,2.5,3.2,135.0,25.0,1,1.0,40.0,10.0,3,20.0,30.0,150.0
